rsn,eqid,ssn,eqLat,eqLon,staLat,staLon,eqX,eqY,staX,staY,UTMzone,nerg_mu,res_tot,res_between,res_within
12203,173,36,22.922,120.544,23.54,120.2253,248.106875666978,2536.98879491205,216.713907095483,2605.94831702826,51N,-84.79871023219529,85.72781124044039,0.55587710979475,85.17193413064564
12204,173,37,22.922,120.544,23.52,120.5525,248.106875666978,2536.98879491205,250.096648397375,2603.29030742947,51N,-55.77587042053337,57.05740106192708,0.55587710979475,56.50152395213233
12205,173,39,22.922,120.544,23.61,120.488,248.106875666978,2536.98879491205,243.672151367839,2612.76513780093,51N,-62.55695973424395,63.642774952530466,0.55587710979475,63.086897842735716
12206,173,40,22.922,120.544,23.55,120.4292,248.106875666978,2536.98879491205,237.565176883194,2607.25882061375,51N,-62.28971519080294,63.8604835360078,0.55587710979475,63.30460642621305
12207,173,41,22.922,120.544,23.53,120.4555,248.106875666978,2536.98879491205,240.214884230516,2604.97670385984,51N,-57.930577456319156,59.67703178199716,0.55587710979475,59.12115467220241
12208,173,42,22.922,120.544,23.52,120.3512,248.106875666978,2536.98879491205,229.526999327804,2603.50786952081,51N,-50.98876028531139,52.489421655300426,0.55587710979475,51.933544545505676
12209,173,45,22.922,120.544,23.36,120.5918,248.106875666978,2536.98879491205,253.809920914971,2585.01859270184,51N,-42.55634318734774,42.91051593470541,0.55587710979475,42.35463882491066
12210,173,46,22.922,120.544,23.4,120.3363,248.106875666978,2536.98879491205,227.776646936012,2590.85063966935,51N,-43.858340560812735,44.883083182743135,0.55587710979475,44.327206072948385
12211,173,48,22.922,120.544,23.3,120.6668,248.106875666978,2536.98879491205,261.380160466933,2578.68970463368,51N,-27.18210699950677,27.57193941715012,0.55587710979475,27.01606230735537
12212,173,49,22.922,120.544,23.48,120.4713,248.106875666978,2536.98879491205,241.717016564104,2598.41202403386,51N,-53.99382904875806,55.22221215375788,0.55587710979475,54.66633504396313
12213,173,50,22.922,120.544,23.49,120.4553,248.106875666978,2536.98879491205,240.117978393025,2600.4718745303,51N,-52.91640999389099,54.504398780726106,0.55587710979475,53.948521670931356
12214,173,51,22.922,120.544,23.47,120.4453,248.106875666978,2536.98879491205,239.05093401647,2597.94202287656,51N,-50.24270093577632,51.00169053442962,0.55587710979475,50.44581342463487
12215,173,52,22.922,120.544,23.37,120.3667,248.106875666978,2536.98879491205,230.798640073427,2586.43607411205,51N,-44.185744855828396,45.036291878619984,0.55587710979475,44.480414768825234
12216,173,54,22.922,120.544,23.28,120.4673,248.106875666978,2536.98879491205,240.928479415318,2576.78026051942,51N,-33.82710604205742,34.74932958891769,0.55587710979475,34.19345247912294
12217,173,56,22.922,120.544,23.29,120.3637,248.106875666978,2536.98879491205,230.331899349924,2577.67116975551,51N,-45.978438459307874,46.62762062278322,0.55587710979475,46.07174351298847
12218,173,57,22.922,120.544,23.31,120.3175,248.106875666978,2536.98879491205,225.6468738684,2579.89982667327,51N,-47.11020597064941,47.83332460809584,0.55587710979475,47.27744749830109
12219,173,58,22.922,120.544,23.27,120.2768,248.106875666978,2536.98879491205,221.408450577708,2575.87830835695,51N,-43.55316564673023,44.18444549915168,0.55587710979475,43.62856838935693
12220,173,59,22.922,120.544,23.26,120.1392,248.106875666978,2536.98879491205,207.302434846915,2575.42960392585,51N,-47.84645626113612,48.66296901304788,0.55587710979475,48.10709190325313
12221,173,61,22.922,120.544,23.17,120.3272,248.106875666978,2536.98879491205,226.361903456138,2564.99918875336,51N,-29.825934512512617,30.628879529760518,0.55587710979475,30.073002419965768
12222,173,63,22.922,120.544,23.12,120.2458,248.106875666978,2536.98879491205,217.930586613064,2559.85506470741,51N,-27.12180295480798,27.761773225712094,0.55587710979475,27.205896115917344
12223,173,64,22.922,120.544,23.07,120.519,248.106875666978,2536.98879491205,245.827986404636,2553.94310500451,51N,-7.5699598955252005,8.396231055137411,0.55587710979475,7.840353945342661
12224,173,65,22.922,120.544,23.12,120.459,248.106875666978,2536.98879491205,239.768687123676,2559.23685783055,51N,-17.153819453099462,18.553905388605724,0.55587710979475,17.998028278810974
12225,173,66,22.922,120.544,23.03,120.3495,248.106875666978,2536.98879491205,228.35672682205,2548.83831827049,51N,-16.775174837622675,17.513461612310042,0.55587710979475,16.957584502515292
12226,173,67,22.922,120.544,23.0,120.2417,248.106875666978,2536.98879491205,217.25165018764,2546.5129232419,51N,-23.538665246632544,23.570200787194352,0.55587710979475,23.014323677399602
12227,173,68,22.922,120.544,22.9,120.3517,248.106875666978,2536.98879491205,228.335973571025,2535.3742750349,51N,-8.122005177961853,7.933845529183446,0.55587710979475,7.377968419388696
12228,173,70,22.922,120.544,23.0,120.1923,248.106875666978,2536.98879491205,212.179802882855,2545.9812156023,51N,-30.688021143364885,31.02683519149394,0.55587710979475,30.47095808169919
12229,173,71,22.922,120.544,22.99,120.2095,248.106875666978,2536.98879491205,213.91701865344,2544.71041003004,51N,-23.18629023468327,23.382593521866056,0.55587710979475,22.826716412071306
12230,173,72,22.922,120.544,22.97,120.1897,248.106875666978,2536.98879491205,211.854958314939,2543.30896769795,51N,-26.15371264574862,26.642992421275075,0.55587710979475,26.087115311480325
12231,173,73,22.922,120.544,22.96,120.2363,248.106875666978,2536.98879491205,216.622859691466,2542.18397080344,51N,-20.866797545851817,21.22583257933551,0.55587710979475,20.66995546954076
12232,173,74,22.922,120.544,23.06,120.1728,248.106875666978,2536.98879491205,210.32024417366,2553.29516668689,51N,-25.52447021477926,25.910709110246458,0.55587710979475,25.354832000451708
12233,173,76,22.922,120.544,23.5,120.4325,248.106875666978,2536.98879491205,237.790266691436,2600.80881506862,51N,-53.76379614692259,54.70799468948944,0.55587710979475,54.15211757969469
12234,173,77,22.922,120.544,23.51,120.8133,248.106875666978,2536.98879491205,276.717773125609,2601.49402336014,51N,-38.15894165286051,39.003314749398996,0.55587710979475,38.447437639604246
12235,173,79,22.922,120.544,23.64,120.2298,248.106875666978,2536.98879491205,217.382038315714,2616.7051633572,51N,-91.03399760515117,92.21021908989991,0.55587710979475,91.65434198010516
12236,173,80,22.922,120.544,23.17,120.2017,248.106875666978,2536.98879491205,213.51119603974,2565.48093886089,51N,-29.49517091010637,30.294530477784754,0.55587710979475,29.738653367990004
12237,173,81,22.922,120.544,23.04,120.2365,248.106875666978,2536.98879491205,216.794940568819,2550.40056064735,51N,-23.646680438924957,23.66434523530923,0.55587710979475,23.10846812551448
12238,173,82,22.922,120.544,23.18,120.5285,248.106875666978,2536.98879491205,247.008883720513,2566.1485840748,51N,-23.95986358138623,24.405378141143146,0.55587710979475,23.849501031348396
12239,173,83,22.922,120.544,23.6,120.6768,248.106875666978,2536.98879491205,262.934081821093,2611.55308205982,51N,-52.37765961933747,54.71314378590353,0.55587710979475,54.15726667610878
12240,173,84,22.922,120.544,23.26,120.5,248.106875666978,2536.98879491205,244.242831147198,2575.06054774482,51N,-31.992199831478132,31.685828816294244,0.55587710979475,31.129951706499494
12241,173,85,22.922,120.544,23.72,120.3067,248.106875666978,2536.98879491205,225.405447174995,2626.12024024444,51N,-66.35407487002223,67.34756331677015,0.55587710979475,66.7916862069754
12242,173,86,22.922,120.544,23.72,120.5858,248.106875666978,2536.98879491205,253.878640022898,2625.55392305049,51N,-69.3339772954757,70.64248485435989,0.55587710979475,70.08660774456514
12243,173,87,22.922,120.544,23.73,120.464,248.106875666978,2536.98879491205,241.461700549783,2626.2870021331,51N,-66.55654811925042,67.57026977112707,0.55587710979475,67.01439266133232
12244,173,88,22.922,120.544,22.99,120.2047,248.106875666978,2536.98879491205,213.436370676706,2545.51386311792,51N,-26.536279479958168,27.03109833464873,0.55587710979475,26.47522122485398
12245,173,89,22.922,120.544,23.35,120.594,248.106875666978,2536.98879491205,254.0222868853,2584.46103930784,51N,-44.300360263781116,44.8223567871535,0.55587710979475,44.26647967735875
12246,173,90,22.922,120.544,23.38,120.5298,248.106875666978,2536.98879491205,247.517869234475,2587.98738958685,51N,-45.665455777685025,46.52532600244787,0.55587710979475,45.96944889265312
12247,173,91,22.922,120.544,23.34,120.438,248.106875666978,2536.98879491205,238.053065152879,2583.97839671539,51N,-41.07315002992716,42.33980740453637,0.55587710979475,41.78393029474162
12248,173,92,22.922,120.544,23.08,120.364,248.106875666978,2536.98879491205,229.942384148056,2554.29519086593,51N,-19.174265021563976,19.970893095419783,0.55587710979475,19.415015985625033
12249,173,94,22.922,120.544,23.79,120.4862,248.106875666978,2536.98879491205,243.84401020877,2633.11542823705,51N,-74.77631328482903,75.96334569228996,0.55587710979475,75.40746858249521
12250,173,95,22.922,120.544,23.65,120.1552,248.106875666978,2536.98879491205,209.793296939629,2618.51705206017,51N,-105.40737535360479,106.44387862271637,0.55587710979475,105.88800151292162
12251,173,97,22.922,120.544,23.46,120.3307,248.106875666978,2536.98879491205,227.302323304843,2596.53003810706,51N,-46.899528544556574,47.91447508750139,0.55587710979475,47.35859797770664
12252,173,98,22.922,120.544,22.98,120.2407,248.106875666978,2536.98879491205,217.103896903263,2544.11441635899,51N,-21.24914753599057,21.352508950552547,0.55587710979475,20.796631840757797
12253,173,99,22.922,120.544,23.01,120.2115,248.106875666978,2536.98879491205,214.170312706866,2547.23624399816,51N,-24.322677249394822,24.356296131314966,0.55587710979475,23.800419021520216
12254,173,100,22.922,120.544,23.0,120.1662,248.106875666978,2536.98879491205,209.503018737252,2546.40219576631,51N,-27.658677685138535,27.931549714532423,0.55587710979475,27.375672604737673
12255,173,103,22.922,120.544,23.68,120.5703,248.106875666978,2536.98879491205,252.22661630646,2621.4082028427,51N,-64.5447626403468,65.6977904468623,0.55587710979475,65.14191333706755
12256,173,104,22.922,120.544,23.24,120.6223,248.106875666978,2536.98879491205,256.724550655783,2572.5053018628,51N,-28.933014911377455,29.75199779163516,0.55587710979475,29.19612068184041
12257,173,105,22.922,120.544,23.7,120.539,248.106875666978,2536.98879491205,249.058660353448,2623.12472779382,51N,-68.8413286220972,70.06660815717585,0.55587710979475,69.5107310473811
12258,173,107,22.922,120.544,23.55,120.3453,248.106875666978,2536.98879491205,229.003545583526,2607.43342151814,51N,-58.85209884357058,60.28505502542771,0.55587710979475,59.72917791563296
12259,173,108,22.922,120.544,23.44,120.4147,248.106875666978,2536.98879491205,235.848647129842,2594.19447605021,51N,-41.67173169888587,42.45287302328471,0.55587710979475,41.89699591348996
12260,173,109,22.922,120.544,23.3,120.2992,248.106875666978,2536.98879491205,223.754332452716,2579.04840827148,51N,-43.69204725936902,44.60326740890106,0.55587710979475,44.04739029910631
12261,173,110,22.922,120.544,23.19,120.2543,248.106875666978,2536.98879491205,218.932163020486,2566.76303028096,51N,-35.81692545855968,35.714879590606174,0.55587710979475,35.159002480811424
12262,173,111,22.922,120.544,23.25,120.5363,248.106875666978,2536.98879491205,247.92630636569,2572.92909914709,51N,-30.159448669762504,29.99460278738946,0.55587710979475,29.43872567759471
12263,173,112,22.922,120.544,23.25,120.5337,248.106875666978,2536.98879491205,247.655856620572,2573.08143606209,51N,-32.8586760708988,33.61923533466054,0.55587710979475,33.06335822486579
12264,173,113,22.922,120.544,23.79,120.2335,248.106875666978,2536.98879491205,218.086468280716,2633.68689429599,51N,-90.05285829844841,91.19481369398305,0.55587710979475,90.6389365841883
12265,173,114,22.922,120.544,23.7,120.193,248.106875666978,2536.98879491205,213.766495320161,2624.10984666323,51N,-101.88644888637764,102.79123705393532,0.55587710979475,102.23535994414057
12266,173,115,22.922,120.544,23.42,120.2138,248.106875666978,2536.98879491205,215.283501942651,2592.78632427391,51N,-61.83214806224017,62.82848094141952,0.55587710979475,62.27260383162477
12267,173,116,22.922,120.544,23.04,120.127,248.106875666978,2536.98879491205,205.563970971102,2550.46913919985,51N,-29.712184996949468,29.976216825529153,0.55587710979475,29.420339715734404
12268,173,117,22.922,120.544,23.15,120.0858,248.106875666978,2536.98879491205,201.586611736015,2562.77766667863,51N,-27.08047910357684,27.70305277613197,0.55587710979475,27.14717566633722
12269,173,118,22.922,120.544,23.08,120.1168,248.106875666978,2536.98879491205,204.609221310815,2554.94005120065,51N,-29.58659671031497,30.12172723637753,0.55587710979475,29.56585012658278
12270,173,119,22.922,120.544,23.8,120.2232,248.106875666978,2536.98879491205,217.064719713587,2635.33252567267,51N,-95.2519438626653,96.00554821797643,0.55587710979475,95.44967110818168
12271,173,120,22.922,120.544,23.18,120.4857,248.106875666978,2536.98879491205,242.617272679087,2565.92836844262,51N,-23.20097125112936,23.66926850854395,0.55587710979475,23.1133913987492
12272,173,121,22.922,120.544,23.47,120.4675,248.106875666978,2536.98879491205,241.319116720014,2598.06811484743,51N,-53.42888046977209,54.391231726897935,0.55587710979475,53.835354617103185
12273,173,122,22.922,120.544,23.46,120.2938,248.106875666978,2536.98879491205,223.539622097525,2596.7111788214,51N,-51.944602298999975,52.68161310568335,0.55587710979475,52.1257359958886
12274,173,123,22.922,120.544,23.49,120.9592,248.106875666978,2536.98879491205,291.580360392907,2598.9488707725,51N,-62.57027791802823,62.89421835695753,0.55587710979475,62.33834124716278
12275,173,124,22.922,120.544,23.32,120.3095,248.106875666978,2536.98879491205,224.863629341456,2581.81689409029,51N,-48.69337556346236,49.042707932294725,0.55587710979475,48.486830822499975
12276,173,125,22.922,120.544,23.48,120.2395,248.106875666978,2536.98879491205,218.04241887918,2599.75278093596,51N,-68.89231331382327,70.09264958133046,0.55587710979475,69.53677247153571
12277,173,127,22.922,120.544,22.99,120.1668,248.106875666978,2536.98879491205,209.553189995735,2545.45912112887,51N,-27.371939942918306,27.428962461940177,0.55587710979475,26.873085352145427
12278,173,128,22.922,120.544,23.7,120.5305,248.106875666978,2536.98879491205,248.189973446273,2623.04741629656,51N,-67.76477498023871,68.91128832821991,0.55587710979475,68.35541121842516
12279,173,130,22.922,120.544,23.29,120.3867,248.106875666978,2536.98879491205,232.70201028913,2578.53324287294,51N,-41.70550816635307,42.51437353837058,0.55587710979475,41.95849642857583
12280,173,131,22.922,120.544,23.29,120.244,248.106875666978,2536.98879491205,218.098267730962,2578.60085525353,51N,-45.50412835884855,46.16292450287622,0.55587710979475,45.60704739308147
12281,173,132,22.922,120.544,23.12,120.3613,248.106875666978,2536.98879491205,229.757845711287,2559.21150219008,51N,-20.251328699970244,21.108164536775238,0.55587710979475,20.552287426980488
12282,173,133,22.922,120.544,23.46,120.5237,248.106875666978,2536.98879491205,247.033915130378,2596.52801791749,51N,-51.94633940374983,52.60979618159496,0.55587710979475,52.05391907180021
12283,173,134,22.922,120.544,23.53,120.4743,248.106875666978,2536.98879491205,242.133685624449,2604.66574279545,51N,-58.49562009306531,60.34525356699831,0.55587710979475,59.78937645720356
12284,173,135,22.922,120.544,23.35,120.2227,248.106875666978,2536.98879491205,216.031291921077,2584.69932363051,51N,-55.080403306550515,55.77679566957737,0.55587710979475,55.22091855978262
12285,173,136,22.922,120.544,23.29,120.5065,248.106875666978,2536.98879491205,244.950664770821,2577.52309181705,51N,-34.527347011820204,35.205367431740655,0.55587710979475,34.649490321945905
12286,173,137,22.922,120.544,23.63,120.7193,248.106875666978,2536.98879491205,267.338524478777,2615.61862330122,51N,-52.56383178430525,54.71129246931179,0.55587710979475,54.15541535951704
12287,173,150,22.922,120.544,23.17,121.2483,248.106875666978,2536.98879491205,320.696252139499,2563.71289239106,51N,-60.002962655929096,59.88297327253529,0.55587710979475,59.32709616274054
12288,173,167,22.922,120.544,23.5,121.3298,248.106875666978,2536.98879491205,329.464034677516,2600.28720684155,51N,-97.02467297202587,96.50512255000086,0.55587710979475,95.94924544020611
12289,173,170,22.922,120.544,23.35,121.3053,248.106875666978,2536.98879491205,326.762609428157,2583.37343809175,51N,-70.34609275201822,68.97289052062015,0.55587710979475,68.4170134108254
12290,173,184,22.922,120.544,23.46,121.3518,248.106875666978,2536.98879491205,331.65368788985,2595.27804322271,51N,-92.22462413294943,91.55583612902507,0.55587710979475,90.99995901923032
